date,time,city,position,longitude,latitude,depth_value,description
2023-06-20 09:00:23,18日20时32分至22时08分,武汉,江夏区武昌大道和平农庄涵洞,114.388357,30.035779,,较深积水
2023-06-20 09:00:23,18日20时32分至22时08分,武汉,东湖高新区民族大道新竹路口,114.40,30.49,,出现积水
2020-06-29 18:45:00,早上8点,武汉,武昌区紫阳东路,114.320492,30.531774,,积水比较深
2021-08-13 14:35:00,8月13日8时,武汉,汉阳区玉龙路、东湖风景区八一路阳光路口、东湖高新区民族大道新竹路口、江夏区江夏大道北华街、经开区经开大道枫林五路、枫林六路,114.39,30.46,,出现浅层积水
2023-09-12 14:24:06,2023年9月11日上午,西安,长安区的韦曲老街,108.945561,34.158393,,有商户被洪水冲倒
2023-09-11 22:12:48,9月11日上午,西安,北池头二路和曲江大道立交桥下,108.996312,34.211398,,有车辆被淹，一度无法通行
2023-07-12 13:44:26,昨天（7月11日）,西安,曲江新区大唐芙蓉园西门的丁字路口,108.968095,34.211623,,导致积水基本没过脚踝
2022-07-19 09:27:00,截至8:00,西安,曲江：踏青路,109.003489,34.176904,,实行临时交通管制
2022-07-19 09:27:00,截至8:00,西安,黄渠头二路长鸣路丁字,109.043491,34.196973,,向南半幅封路
2022-07-19 09:27:00,截至8:00,西安,未央：北三环师道口涵洞,108.877806,34.346187,,涵洞两侧已封闭
2022-07-19 09:27:00,截至8:00,西安,石化大道北徐十字,108.864475,34.322447,,涵洞两侧已封闭
2022-07-19 09:27:00,截至8:00,西安,长安：西部大道靖宁路十字,108.919562,34.164128,,涵洞两侧已封闭
2022-07-19 09:27:00,截至8:00,西安,常宁大街财经学院门口,108.920823,34.206794,,涵洞两侧已封闭
2023-09-11 14:51:00,,西安,长安：老区委十字到（绿园十字东西双向、樊川路至韦曲北街南北双向）,108.93,34.16,,暂时封闭
2023-09-11 14:51:00,,西安,靖宁路南北双向；新华街长兴北路东西双向至青年北街；绿园十字南北双向至惠民街，东西双向至老区委,108.93,34.15,,暂时封闭
2023-09-11 14:51:00,,西安,1、曲江：西影路西延路十字 、雁塔北路育才路十字西北角 、雁翔路理工大校区门口、南三环曲江十字东南角，西北角、芙蓉西路芙蓉南路十字、西影路雁翔路十字、统院丁字 、南三环雁塔南路北口、南三环芙蓉西路北口、西延路后村西路、雁塔南路雁南三路、雁塔南路雁展路、雁翔路青龙路丁字、北池头一路芙蓉东路井盖冒水、西影路乐游路口井盖冒水，已上报井盖公司。2、碑林：太乙立交桥下、南稍门十字、兴庆桥下、南大街、友谊东路太乙路积水、均已上报市政。3、雁塔：纬二街十字积水，已上报市政。4、高新：西太路大良村、西太路雷甘路积水,108.959855,34.226726,,暂时封闭
2019-08-03 11:41:00,8月2日晚,西安,银河坊路,108.976351,34.292539,,
2019-06-21 17:12:00,,西安,水安路绕城高速桥下西侧，八公司场站北铁塔处,108.84,34.19,约10-15厘米,
2019-06-21 17:12:00,,西安,唐都医院门前新寺路,109.063387,34.284897,约10-15厘米,
2019-06-21 17:12:00,,西安,纺南路纺西街丁字路面,109.040108,34.251265,约10-15厘米,
2019-06-21 17:12:00,,西安,纺建路新医路十字路面,109.063205,34.276324,约10-15厘米,
2019-06-21 17:12:00,,西安,东三环官厅立交桥下南向北辅道,109.052071,34.289069,约10-15厘米,
2019-06-21 17:12:00,,西安,西部大道与靖宁路十字西南处、皂河路延安大学处、南长安街申店渡街,108.943093,34.139378,约10-15厘米,
2019-06-21 17:12:00,,西安,东城大道与柳虹路丁字口,109.062976,34.299755,约10-15厘米,
2020-05-07 18:18:00,,西安,曲江辖区：曲江收费站、北广场西向东、雁翔路与金犊路十字、雁南二路芙蓉西路十字西南角、芙蓉园西门、 雁翔路与岳家寨一路十字,109.000481,34.220824,,
2020-05-07 18:18:00,,西安,长安辖区：郭杜仓台路南段路,108.869789,34.160655,,
2020-05-07 18:18:00,,西安,西部大道靖宁路十字南路,108.919562,34.164128,,
2020-05-07 18:18:00,,西安,未央辖区：北三环罗高路十字，绕城高速桥下,108.894628,34.326152,,
2023-09-19 15:57:00,（9月19日）7时至13时,西安,碑林：南稍门十字南。二、高新：1.东大罗汉洞村。2.西户路王渭村，和西太路大良村。3.白沙路科技路西北角。4.支队十字西南角。5.太白南路科创路南向北公交站。三、曲江：1.新开门转盘东边曲江池北路。2.长明路登高路丁字。四、莲湖：昆明路四号桥团结南路。五、经开：1.未央路凤城二路西向东。2.凤城七路开元路至未央路段西向东。六、长安：1.西部大道靖宁路。2.老区委十字。3.郭杜北街。4.东长安街包茂高速桥下。七、港浐：1.灞耿路陇海铁路桥。2.西韩公路。八、灞桥：唐都医院门口。九、西咸：1.镐京大道。2.天台路与天台七路丁字口以南。3.天台七路。4.丰业大道祥云物流门口。5.后卫寨转盘往北天章大道桥下。6.天章大道绕城桥下。7.奥兴路与世纪大道十字辅道。8.拥军路桥下。管制信息一、高新：雷甘路与西太路交叉路口。二、长安：1.苍台路积水。2.顺兴路朱雀市场。3.学府大街与郭杜南街丁字口。4.建业二路海亮熙悦段。5.西部大道靖宁路南北双向。6.长兴南路惠民街。三、曲江：航天中路韦曲老街。四、高陵：泾吴涵洞已封闭。五、灞桥：纺园一路（灞柳二路与灞三路段）。六、西咸：1.后卫寨转盘往北天章大道桥下。2.天章大道绕城桥下。3.拥军路桥下,116.37,39.94,约20cm,积水
2023-06-04 13:08:00,11:30,西安,渭阳路泾高北路,109.018976,34.514381,,积水双向闭路段
2023-06-04 13:08:00,11:30,西安,尚宏路辅道北向南,108.916158,34.382492,,因积水封闭
2023-06-04 13:08:00,11:30,西安,吉兴路渭环东路南北方向,109.024700,34.515084,,双向封闭
2023-06-04 13:08:00,11:30,西安,纺渭路铁路桥,109.073179,34.289828,,因积水双向封闭
2023-06-04 13:08:00,11:30,西安,元朔大道京昆高速桥下,108.930848,34.369249,,因积水封闭
2023-06-04 13:08:00,11:30,西安,渭路罗百寨桥下,109.080556,34.411708,,因积水持续封控
2023-06-04 13:08:00,11:30,西安,西韩路陇海铁路桥下,109.077604,34.315458,,因积水双向封闭
2023-06-04 13:08:00,11:30,西安,泾吴涵洞,108.981595,34.471906,,因积水已封闭
2023-06-04 13:08:00,11:30,西安,罗汉洞村口北侧辅道,109.124681,34.348815,,积水
2023-06-04 13:08:00,11:30,西安,新关路桥西村,109.208757,34.510887,,积水严重一侧临时封闭禁止通行
2023-06-04 13:08:00,11:30,西安,人民北路火车涵洞东向西方向,116.48,39.94,,因积水较深已管制
2023-06-04 13:08:00,11:30,西安,灞河大道蓝田段与灞桥交界高速路桥下,109.070719,34.307944,,因积水已管制
2023-07-13 11:25:00,今早07:30,西安,西部大道靖宁路十字,108.919562,34.164128,,有积水
2023-07-13 11:25:00,今早07:30,西安,香积大街,108.864101,34.128551,,积水
2023-07-13 11:25:00,今早07:30,西安,学府大街郭杜南街,108.862000,34.155058,,有积水
2023-07-13 11:25:00,今早07:30,西安,大庆路桃园路十字西300米,108.901069,34.264899,,有积水
2023-07-13 11:25:00,今早07:30,西安,莲湖快速干道下桥向西方向,108.80,34.12,,有积水
2023-07-13 11:25:00,今早07:30,西安,环山路罗汉洞,108.783701,34.028140,,有积水
2023-07-11 17:49:00,,西安,大雁塔北广场，雁南一路-翠华路十字，雁塔南路全段，文丰一街、二街、三街，西影路-乐游路，慈恩西路慈恩路口，芙蓉西路芙蓉东路，雁塔北路育才路，曲江宾馆西边雁展路,108.962353,34.191410,,积水
2023-06-08 10:20:00,6月6日15时,西安,航天西路,108.955362,34.160863,超20厘米,
2023-06-08 10:20:00,6月6日15时,西安,航天星苑小区,108.956868,34.152899,超20厘米,
2018-06-26 09:38:00,（6月26日）8时,西安,兴庆路,108.988134,34.255682,,积水较大
2018-06-26 09:38:00,（6月26日）8时,西安,黄雁村十字西南角,108.929554,34.239085,,积水较多
2018-06-26 09:38:00,（6月26日）8时,西安,南稍门十字南侧南向北,108.95,34.24,,积水较多
2018-06-26 09:38:00,（6月26日）8时,西安,环城南路世纪金花北门,108.950447,34.249805,,少量积水
2018-06-26 09:38:00,（6月26日）8时,西安,纬二街东南角、电子正街电子二路,108.920435,34.211981,,有少量积水
2018-06-26 09:38:00,（6月26日）8时,西安,新医路新寺十字、东三环官厅立交由南向北辅道,109.053134,34.294161,,有积水
2018-06-26 09:38:00,（6月26日）8时,西安,纺西街近堡子村十字南向北车道,109.056343,34.274596,,积水逐渐加深
2018-06-26 09:38:00,（6月26日）8时,西安,青年北街与韦曲北街丁字,108.941627,34.161452,,积水
2018-06-26 09:38:00,（6月26日）8时,西安,长安路雁环路口,108.942601,34.225014,,积水严重
2018-06-26 09:38:00,（6月26日）8时,西安,长安路军警路口,108.942601,34.225014,,积水严重
2018-06-26 09:38:00,（6月26日）8时,西安,电子正街丈八东路十字西南角,108.904719,34.198435,,少量积水
2018-06-26 09:38:00,（6月26日）8时,西安,电子一路永松路,108.922858,34.223712,,有少量积水
2018-06-26 09:38:00,（6月26日）8时,西安,朱雀大街长安西路,108.934780,34.191428,,积水
2020-07-30 20:47:00,当晚19:30,西安,大雁塔灯具城,108.964483,34.223242,50cm,
2020-07-30 20:47:00,当晚19:30,西安,西影路阳光小区,109.007322,34.237997,40cm,
2020-07-30 20:47:00,当晚19:30,西安,小寨十字积水,108.326414,34.139229,25cm,
2020-07-30 20:47:00,当晚19:30,西安,雁塔路育才路口,108.963060,34.226606,25cm,
2020-07-30 20:47:00,当晚19:30,西安,太乙路立交,108.971721,34.233527,50cm,
2020-07-30 20:47:00,当晚19:30,西安,南稍门十字,108.946829,34.271013,30cm,
2020-07-30 20:47:00,当晚19:30,西安,长安路立交,108.949273,34.229929,87cm,
2020-07-30 20:47:00,当晚19:30,西安,汉城路陇海路下穿,108.871853,34.275238,50cm,
2020-07-30 20:47:00,当晚19:30,西安,雁塔路立交,108.968539,34.232085,50cm,
2020-07-30 20:47:00,当晚19:30,西安,大兴西路,108.871673,34.286602,30cm,
2020-07-30 20:47:00,当晚19:30,西安,西稍门十字,108.911260,34.259282,25cm,
2020-07-30 20:47:00,当晚19:30,西安,西二环陇海路下穿,108.89,34.27,100cm,
2020-07-30 20:47:00,当晚19:30,西安,半坡博物馆,109.050812,34.273399,40cm,
2020-07-30 20:47:00,当晚19:30,西安,丈八北路大寨路,108.866758,34.245156,30cm,
2020-07-30 20:47:00,当晚19:30,西安,雁塔区鱼跃路,108.830877,34.241608,20cm,
2020-07-30 20:47:00,当晚19:30,西安,富源四路、富源三路,108.820612,34.242470,30cm,
2020-07-30 20:47:00,当晚19:30,西安,北绕城罗高路下穿,108.894628,34.326152,100cm,
2020-07-30 20:47:00,当晚19:30,西安,万寿路爱学路口,109.014272,34.268155,30cm,
2023-06-02 11:53:00,（6月2日）9时,西安,东大街建国路南口和斑马线,108.966980,34.252125,,有积水
2023-06-02 11:53:00,（6月2日）9时,西安,幸福路北口万寿路北口,109.014272,34.268155,,有积水
2023-06-02 11:53:00,（6月2日）9时,西安,靖宁路,108.919562,34.164128,,积水严重
2023-06-02 11:53:00,（6月2日）9时,西安,韦曲北街靖宁路，樊川路、西太线,108.919562,34.164128,,路面少量积水
2023-09-11 13:31:00,2023年9月11日11时00分,西安,长兴南路（皂河路至惠民街段）,108.940877,34.149426,,积水严重
2023-09-11 13:31:00,2023年9月11日11时00分,西安,金泘沱公田一路,108.975368,34.181756,,积水严重
2023-09-11 13:31:00,2023年9月11日11时00分,西安,穆将王立交,109.052613,34.251308,,积水严重已管控
2023-09-11 13:31:00,2023年9月11日11时00分,西安,东二环互助路桥南口,108.991644,34.259766,,积水严重
2023-09-11 13:31:00,2023年9月11日11时00分,西安,新开门转盘东侧、龙游南路,108.993674,34.204709,,积水
2023-09-11 13:31:00,2023年9月11日11时00分,西安,乐游北路,108.967732,34.226134,,积水
2023-06-05 17:05:00,6月4日下午,西安,二马路,108.951306,34.282676,,道沿下方积水较深
2023-06-05 17:05:00,6月4日下午,西安,二马路与向荣巷交叉口,108.950558,34.282704,,积水没过脚面
2023-06-04 09:43:00,9时,西安,107省道罗汉洞村口,108.788944,34.023233,,有积水
2023-06-04 09:43:00,9时,西安,新关路桥西村,109.208757,34.510887,,积水严重
2023-07-12 13:36:00,（11日）下午4时,西安,曲江新区大唐芙蓉园西门,108.968095,34.211623,,积水基本没过脚踝
2023-10-24 15:34:00,10月23日下午,西安,下马陵2号院,108.961426,34.252289,,积水
2023-10-24 15:34:00,10月23日下午,西安,下马陵与东仓门交叉口,108.960994,34.252098,,积水
2023-10-24 15:34:00,10月23日下午,西安,东仓门社区服务站,108.960220,34.252196,,积水
2023-09-11 16:05:47,2023年9月11日11时00分,西安,长安区韦曲老街,108.945561,34.158393,,积水严重
2023-09-11 13:35:29,2023年9月11日11时00分,西安,1、灞桥：穆将王立交积水严重已管控；纺西街纺四路至纺五路段管制。2、长安：老区委十字到（绿园十字东西双向、樊川路至韦曲北街南北双向）；靖宁路南北双向；新华街长兴北路东西双向至青年北街；绿园十字南北双向至惠民街、东西双向至老区委、以上路段均已交通管制。3、高新：唐延路科技八路隧道口封闭。4、新城：东二环互助路桥南口积水严重、双向已管控；环东路朝阳门隧道南向北已管控。5、曲江：新开门转盘东侧、龙游南路新开门街均管制、乐游北路丁字已交通管制，并对沿线车辆进行劝返,109.063761,34.264383,,
2023-09-11 13:35:29,2023年9月11日11时00分,西安,1、曲江：西影路西延路十字、雁塔北路育才路十字西北角、雁翔路理工大校区门口、南三环曲江十字东南角、西北角、芙蓉西路芙蓉南路十字、西影路雁翔路十字、统院丁字、南三环雁塔南路北口、南三环芙蓉西路北口、西延路后村西路、雁塔南路雁南三路、雁塔南路雁展路、雁翔路青龙路丁字、曲江池北路汉华城门前、芙蓉西路雁南四路、北池头二路立交桥下、北池头一路芙蓉东路、西影路乐游路口。2、碑林：友谊东路太乙路、太乙立交桥下-建设路丁字、铁路新村主道、友谊路-测绘西路口、兴庆桥下、建国路-东大街十字、朱雀门-南门西向东隧道上面、南稍门十字东边北向南北边、环城南路-振兴路、友谊西路西工大、雁塔北路李家村。3、雁塔：纬二街十字、小寨十字、翠华路兴善寺东街、朱雀大街南三环十字、朱雀大街健康路十字、朱雀大街青松路口、吉祥路商业街段、雁展路汇新路丁字、西沣三路、电子正街唐园小区门口。4、高新：西太路大良村、西太路雷甘路、科技路白沙路、科技二路高新二路。,108.959855,34.226726,,
2023-09-11 13:35:29,2023年9月11日11时00分,西安,长安：长兴南路（皂河路至惠民街段）,108.93,34.15,,积水严重已双向管制
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,东二环陇海线下穿,108.923439,34.277370,60cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,北二环文景路立交,108.936880,34.309168,100cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,凤城五路下穿,108.951190,34.329958,40cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,官厅立交积水点,109.049053,34.294791,50cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,北三环罗高路下穿,108.894628,34.326152,100cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,凤城八路下穿,108.949549,34.341105,30cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,安邸立交积水点,109.045875,34.311102,60cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,华清路,109.212604,34.364561,50cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,凤城八路市政府门前,108.949549,34.341105,50cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,柳新路,109.073719,34.290572,"50cm ",
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,六合窑铁路涵洞,108.984741,34.283616,120cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,凤城一路南康村,108.955073,34.313484,20cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,东二环金花隧道,108.995662,34.286446,50cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,凤城九路魏玛公馆门前,108.940418,34.347425,30cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,国际港务区广场南路和港务西路十字,109.039952,34.367247,30cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,东元西路八府庄小区向西,108.987019,34.294594,40cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,太华路与含元路,108.971383,34.286315,30cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,灞柳五路,109.134588,34.270190,10cm,
2020-07-11 08:23:00,7月10日14时30分至19时00分,西安,红旗东路新月花园,108.978982,34.354585,40cm,
2021-07-26 16:14:00,7月26号下午3点,西安,芙蓉西路道路,108.972124,34.208600,30公分,
2023-07-29 18:24:28,,郑州,陇海西路新田大道路口,113.504798,34.728670,,有积水车辆通行缓慢
2023-07-29 18:24:28,,郑州,顺河路顺河北街西20米路南,116.250217,36.600843,,路面受损，市政已到场
2023-07-29 18:24:28,,郑州,、金岱路东三环西侧积水,113.770529,34.680923,,影响小车通行
2023-07-29 18:24:28,,郑州,西山路京广铁路涵洞主道,101.304833,21.454540,,积水封闭，市政正在抽水
2023-07-29 18:24:28,,郑州,京广铁路三全路通洞,101.866721,23.518476,,积水封闭，市政正在抽水
2023-07-29 18:24:28,,郑州,北四环东三环东向西辅道,113.647870,23.082774,,有积水，车辆通行缓慢
2023-07-29 18:24:28,,郑州,龙翼四街隧道南北双向,113.754632,34.814820,20公分,有积水
2023-07-29 18:24:28,,郑州,西三环池北路西口道路,113.582829,34.826116,20公分,有积水
2023-07-29 18:24:28,,郑州,雪松路(梧桐街——药厂街),113.556770,34.788926,20公分,积水严重，警示封闭
2023-07-29 18:24:28,,郑州,科学大道长椿路东口,113.541827,34.814266,20公分,积水，行驶缓慢
2023-07-29 18:24:28,,郑州,三全路(秋棠路——京广铁路通洞),113.596423,34.830578,20公分,积水，行驶缓慢
2023-07-29 12:41:19,截至7月29日中午11时30分,郑州,建设路西三环桥下转盘处,113.584634,34.748883,,由东向西有积水影响通行
2023-07-29 12:41:19,截至7月29日中午11时30分,郑州,陇海西路新田大道交叉口有积水,113.497801,34.725416,,车辆通行缓慢
2023-07-29 12:41:19,截至7月29日中午11时30分,郑州,桐柏路（汝河路至淮河路）东半幅,113.606183,34.728901,,有积水暂不影响通行
2023-07-29 17:52:00,,郑州,北四环与文化路交叉口东北角处,113.636944,34.868904,,目测水深至腿部
2023-07-29 17:52:00,,郑州,陇海西路新田大道路口,113.504798,34.728670,,有积水车辆通行缓慢
2023-07-29 17:52:00,,郑州,顺河路顺河北街西20米路南,113.685973,34.761702,,有积水车辆通行缓慢
2023-07-29 17:52:00,,郑州,金岱路东三环西侧积水,113.770529,34.680923,,影响小车通行
2023-07-29 17:52:00,,郑州,西山路京广铁路涵洞主道,113.648675,34.745803,,积水封闭
2023-07-29 17:52:00,,郑州,广铁路三全路通洞,113.652579,34.829885,,积水封闭
2023-07-29 17:52:00,,郑州,北四环东三环东向西辅道,113.819860,34.841883,,车辆通行缓慢
2023-07-29 17:52:00,,郑州,龙翼四街隧道南北双向,113.754632,34.814820,积水20公分,隧道封闭
2023-07-29 17:52:00,,郑州,西三环池北路西口道路,113.582829,34.826116,积水20公分,隧道封闭
2023-07-29 17:52:00,,郑州,雪松路(梧桐街——药厂街),113.556770,34.788926,积水20公分,隧道封闭
2023-07-29 17:52:00,,郑州,科学大道长椿路东口,113.541827,34.814266,积水20公分,行驶缓慢
2023-07-29 17:52:00,,郑州,三全路(秋棠路——京广铁路通洞),113.596423,34.830578,积水20公分,行驶缓慢
2021-07-20 15:34:00,截至7月20日11点半,郑州,商鼎路博学路交叉口,113.753336,34.754757,深度30公分,积水7000平方米
2021-07-20 15:34:00,截至7月20日11点半,郑州,姚夏路北段,113.801299,34.811165,深度20公分,积水2000平方米
2021-07-20 15:34:00,截至7月20日11点半,郑州,平安大道龙子湖西路交叉口,113.807635,34.793565,深度20公分,积水800平方米
2021-07-20 15:34:00,截至7月20日11点半,郑州,龙子湖南路与明理路、冬勤街交叉口,113.813467,34.785451,深度20公分,积水6500平方米
2021-07-20 15:34:00,截至7月20日11点半,郑州,文苑南路东四环交叉口,113.815250,34.765490,深度20公分,积水1500平方米
2021-07-20 15:34:00,截至7月20日11点半,郑州,龙子湖东路、秋实街、冬勤街路,113.818467,34.788684,深度约30公分,积水面积约4000平方米
2021-07-20 15:34:00,截至7月20日11点半,郑州,物流路东四环,114.033483,34.762117,最深处约80公分,河水倒灌积水严重
2021-07-20 15:34:00,截至7月20日11点半,郑州,白沙区域住建厅周边,113.93,34.72,深度35公分,积水7000平方米
2018-07-25 14:54:00,,郑州,1、西三环下穿陇海铁路桥涵洞2、黄河路下穿铁路编组3、桐柏路建设路交叉口4、嵩山南路南水北调桥5、西四环中原路附近（正封闭施工））6、西三环北沿连霍高速桥下7、北闸口沿河路8、陇海路与陇海铁路立交桥下9、南三环与十八里河立交桥下10、工人路颖河路交叉口11、西四环梧桐街交叉口,113.627301,34.755107,,
2018-07-25 14:54:00,,郑州,1、文化路国基路至三全路段；2、陇海路金水河桥至工人路段；3、陇海路京广交叉口西口；4、化工路立交桥涵洞；5、黄河路和文化路、花园路、经三路、未来路交叉口周边；6、经二路黄河路至红旗路段；7、花园路农业路至动物园段；8、桐柏路和中原路、陇海路、淮河路交叉口；9、黄河路京沙快速路至南阳路段；10、花园路国基路地铁站附近；11、文化路连霍桥下；12、连霍高速中州大道下桥口至魏河桥段；13、科学大道与瑞达路交叉口；14、创新大道枫香街交叉口；15、花园路第八演播厅附近；16、开元路和田园路、金河路、天河路交叉口周边17、金水路金水立交桥下北侧；18、鸿运路西三环；19、嵩山路伊河路至中原路段；20、文化路新龙路交叉口；21、花园路北环立交西南角辅道；22、西四环与合欢街交叉口；23、郑州科学大道红松路向西200米；24、高新区瑞达路梧桐街交叉口南侧陇海铁路桥下；25、江山路双桥村；26、长江路西三环；27、西三环北延长线连霍高速下穿隧道,113.620978,34.730378,,
2023-07-31 16:47:00,,郑州,1、陇海西路新田大道路口2、顺河路顺河北街西20米路南3、金岱路东三环西侧4、金岱路(豫一路至鸿泰路)5、西山路京广铁路涵洞主道6、京广铁路三全路涵洞7、北四环东三环东向西辅道8、龙翼四街隧道南北双向9、西三环池北路西口道路10、雪松路(梧桐街一一药厂街)11、科学大道长椿路东口12、三全路(秋棠路--京广铁路涵洞)13、京广快速路绕城高速(小刘桥)14、华夏大道金柳南路转盘15、绿水路与尧山路16、南四环中州大道东500米17、二七路市民新村北街18、建设路西三环桥下转盘处19、陇海西路新田大道交叉口20、桐柏路(汝河路至淮河路)东半幅21、航海东路主干道沿线的朝凤路口、机场高速立交桥,113.66,34.75,,
2023-07-30 18:31:00,,郑州,嵩山南路南水北调桥、郑平路南水北调桥、梧桐街雪松路口、西四环博体路交叉口、中原西路西四环交叉口、西三环北延沿线、大学南路南水北调桥、紫荆山路南水北调桥、西山路京广铁路、三全路西延京广铁路、东三环北四环立交桥下）,113.533125,34.747656,,
2023-07-30 18:31:00,,郑州,东三环北四环立交桥,113.782247,34.760829,最大深度达到20公分,长达200米的路段积水
2017-08-02 07:43:00,截止到今天（8月2日）早上7:40,郑州,金水路东向西临近未来路的右侧车道上,113.704116,34.752203,,
2017-08-02 07:43:00,截止到今天（8月2日）早上7:40,郑州,紫荆山路陇海路地下道双向,113.656310,34.748927,,
2017-08-02 07:43:00,截止到今天（8月2日）早上7:40,郑州,中州大道黄河路立交西向北的匝道转下来以后，在匝道和中州大道的交汇处南向北方向,113.71,34.77,水深有30公分,积水带长度有30到50米
2016-08-05 17:17:00,,郑州,陇海路桐柏路，陇海路铁英街，陇海路京广路,113.655638,34.724284,有10公分,
2016-08-05 17:17:00,,郑州,棉纺路与桐柏路向南至建设路,113.614830,34.754074,有10公分,
2016-08-05 17:17:00,,郑州,二七广场东北角,113.666451,34.751860,有10公分,积水没过半个车轮
2016-08-05 17:17:00,,郑州,二七路，人民公园东门,113.666892,34.761246,有10公分,积水没过半个车轮
2016-08-05 17:17:00,,郑州,嵩山路碧沙岗,113.626462,34.753612,有10公分,"没过三分之一的车轮 "
2016-08-05 17:17:00,,郑州,中原路大学路,113.639916,34.746129,有10公分,"没过三分之一的车轮 "
2016-08-05 17:17:00,,郑州,北环彩虹桥,113.662452,34.810808,有10公分,"没过三分之一的车轮 "
2016-08-05 17:17:00,,郑州,.郑密路汉江路,113.634483,34.715277,有10公分,"没过三分之一的车轮 "
2023-07-29 12:30:00,截至7月29日中午11时30分,郑州,建设路西三环桥下转盘处,113.584634,34.748883,,
2023-07-29 12:30:00,截至7月29日中午11时30分,郑州,陇海西路新田大道交叉口,113.497801,34.725416,,
2023-07-29 12:30:00,截至7月29日中午11时30分,郑州,桐柏路（汝河路至淮河路）东半幅,113.606183,34.728901,,
2016-07-19 19:18:00,,郑州,相济路龙子湖西路以北、莲湖路嘉苑路、黄河路姚寨；西部：建设路桐柏路、药厂街长春路、中原路西四环、桐柏路陇海路、西四环铁炉、中原路石柱岗、郑州植物园、科学大道瑞达路、西三环电厂南路、淮河路电器厂；南部：客运总站、客运南站、南四环杨沟、南四环王庄村东口、长江路花寨、南三环省汽配物流园、柴郭村、南三环紫荆山南路、南三环通站路、南三环连云路、南三环碧云路、大学路航海路、永丰新堵、淮河路京广路、大学南路荆胡寨、汝河路段、金淮花园；北部：北三环南阳寨、黄河路南阳路、花园路国基路；中部：医学院、康复街京广路、一马路陇海路、二环支路、碧沙岗、苗圃、印刷厂街涵洞️请绕道行驶！周边高速：连霍高速 南半幅的 柳林站下站口 和文化路 下站口， 还有，绕城高速大学路下站,113.530812,34.777301,,
2023-07-30 19:20:44,7月30日10：20分,郑州,嵩山南路南水北调桥、郑平路南水北调桥、梧桐街雪松路口、西四环博体路交叉口、中原西路西四环交叉口、西三环北延沿线、大学南路南水北调桥、紫荆山路南水北调桥、西山路京广铁路、三全路西延京广铁路、东三环北四环立交桥下,113.533125,34.747656,,
2023-07-30 19:20:44,7月30日10：20分,郑州,东三环北四环立交桥下,113.782247,34.760829,20公分,仍然有长达200米的路段积水
2023-07-14 16:51:08,,重庆,回兴片区、中央公园片区,106.583079,29.639993,5～30厘米,出现了较为严重的积水
2023-07-21 10:12:19,7月21日8：00左右,重庆,"两江新区春城斓山小区附近 ",106.545021,29.629045,,
2023-04-20 06:59:09,4月18日,重庆,轻轨中央公园东站内,117.991792,28.462073,,天花板上不断滴水，现场工作人员清理积水，乘客踩沙袋通过
2023-08-12 17:02:39,8月12日6点半左右,重庆,棠香街道文昌路邮政局附近,105.730491,29.696881,,几百户居民出行受阻，居民财产受到威胁
2021-08-05 18:19:00,16时,重庆,南岸区涂山路下浩路段,106.594995,29.557974,10至20厘米,
2021-08-05 18:19:00,16时,重庆,东海长洲路段,106.602197,29.575477,10至20厘米,
2021-08-05 18:19:00,16时,重庆,弹子石转盘,106.590920,29.582017,10至20厘米,
2021-08-05 18:19:00,16时,重庆,江北区五里店立交匝道,106.562879,29.583848,超30厘米,
2021-08-05 18:19:00,16时,重庆,大剧院轨道站外,114.487580,38.046203,超30厘米,
2021-08-05 18:19:00,16时,重庆,黄花园桥下五简路与北滨一路路口,106.566476,29.569621,超30厘米,
2021-08-05 18:19:00,16时,重庆,五里店立交海尔路往五里店方向,106.562879,29.583848,超30厘米,
2021-08-05 18:19:00,16时,重庆,北滨路与长兴路路口,79.962616,37.151257,10至20厘米,
2021-08-05 18:19:00,16时,重庆,建新北路阳光城匝道,121.555098,29.857182,10至20厘米,
2021-08-05 18:19:00,16时,重庆,溉澜溪大桥东桥头,118.737903,34.090959,10至20厘米,
2021-08-05 18:19:00,16时,重庆,渝中区牛角沱立交,106.542785,29.557678,超30厘米,
2021-08-05 18:19:00,16时,重庆,北区路巴蜀中学,106.561034,29.560855,10至20厘米,
